Date,Ticker,PX_LAST,PX_BID,log_ret
2023-03-21,IYT,55.6,55.615,0.0158625578476099
2023-03-22,IYT,54.425,54.415,-0.0213595941359254
2023-03-23,IYT,53.89,53.89,-0.0098786751752056
2023-03-24,IYT,54.03,54.035,0.0025945159105691
2023-03-27,IYT,54.7425,54.715,0.0131009251557855
2023-03-28,IYT,54.94,54.93,0.0036013076553677
2023-03-29,IYT,55.775,55.7575,0.0150840596514685
2023-03-30,IYT,55.9325,55.935,0.0028198662464978
2023-03-31,IYT,56.96,56.9525,0.0182036605386261
2023-04-03,IYT,56.4125,56.4175,-0.0096585019506007
2023-04-04,IYT,55.595,55.5975,-0.014597495997907
2023-04-05,IYT,55.1775,55.1875,-0.0075380076628203
2023-04-06,IYT,55.53,55.5025,0.0063681537611236
2023-04-10,IYT,56.13,56.1425,0.0107470137005921
2023-04-11,IYT,56.6325,56.635,0.0089125964094453
2023-04-12,IYT,55.995,56.0,-0.0113206243288964
2023-04-13,IYT,56.0975,56.105,0.0018288472211639
2023-04-14,IYT,56.3425,56.315,0.0043578866548629
2023-04-17,IYT,56.7175,56.7175,0.0066336701781951
2023-04-18,IYT,56.7625,56.775,0.0007930913351908
2023-04-19,IYT,57.395,57.4,0.0110812950933905
2023-04-20,IYT,57.2675,57.27,-0.0022239189368674
2023-04-21,IYT,57.1125,57.0825,-0.0027102656912026
2023-04-24,IYT,57.22,57.21,0.0018804807325743
2023-04-25,IYT,54.7875,54.75,-0.0434414218770364
2023-04-26,IYT,53.4725,53.4075,-0.0242945626874511
2023-04-27,IYT,54.465,54.44,0.0183907904769325
2023-04-28,IYT,55.6,55.57,0.0206249077221278
2023-05-01,IYT,56.4675,56.4475,0.0154820501537132
2023-05-02,IYT,56.345,56.36,-0.0021717460059373
2023-05-03,IYT,56.6,56.5675,0.0045154798048246
2023-05-04,IYT,55.975,55.985,-0.0111038227243185
2023-05-05,IYT,56.925,56.8975,0.0168294494649847
2023-05-08,IYT,56.8825,56.8625,-0.0007468752406583
2023-05-09,IYT,56.6325,56.6325,-0.0044047113455914
2023-05-10,IYT,56.4575,56.415,-0.003094882654231
2023-05-11,IYT,56.0475,56.0475,-0.0072885972189042
2023-05-12,IYT,56.02,56.02,-0.0004907756584552
2023-05-15,IYT,56.22,56.19,0.0035637956464232
2023-05-16,IYT,55.49,55.47,-0.0130697411405759
2023-05-17,IYT,56.74,56.72,0.0222766050428953
2023-05-18,IYT,57.1575,57.1325,0.0073311858455397
2023-05-19,IYT,56.8725,56.87,-0.0049986949651817
2023-05-22,IYT,56.8525,56.825,-0.0003517256576159
2023-05-23,IYT,56.53,56.5,-0.0056887239162478
2023-05-24,IYT,55.53,55.535,-0.0178480554336836
2023-05-25,IYT,56.2525,56.225,0.012927069287833
2023-05-26,IYT,56.385,56.3675,0.0023526811429021
2023-05-30,IYT,56.48,56.48,0.0016834275007356
2023-05-31,IYT,55.8025,55.765,-0.0120679219339561
2023-06-01,IYT,56.355,56.36,0.0098522964430116
2023-06-02,IYT,57.5625,57.525,0.0212003463214837
2023-06-05,IYT,57.2475,57.23,-0.0054873406569274
2023-06-06,IYT,57.3375,57.31,0.0015708865646922
2023-06-07,IYT,58.0525,58.0275,0.0123929136154187
2023-06-08,IYT,58.275,58.2475,0.0038254113831116
2023-06-09,IYT,58.025,58.0025,-0.0042992327613199
2023-06-12,IYT,58.4825,58.4375,0.0078536120252845
2023-06-13,IYT,59.0175,58.9925,0.0091064459093257
2023-06-14,IYT,59.755,59.7225,0.0124188592237332
2023-06-15,IYT,60.89,60.89,0.0188160883016384
2023-06-16,IYT,60.61,60.6225,-0.004609061657289
2023-06-20,IYT,59.84,59.8175,-0.0127855622969717
2023-06-21,IYT,59.8725,59.8825,0.0005429675397047
2023-06-22,IYT,59.9075,59.8875,0.0005844047586596
2023-06-23,IYT,59.3575,59.385,-0.0092232238953255
2023-06-26,IYT,60.225,60.2275,0.0145090664316744
2023-06-27,IYT,61.5025,61.505,0.0209902758918358
2023-06-28,IYT,62.035,62.035,0.0086209175020639
2023-06-29,IYT,62.045,62.045,0.0001611863317481
2023-06-30,IYT,62.455,62.4375,0.0065863691912897
2023-07-03,IYT,62.985,62.985,0.0084503053863937
2023-07-05,IYT,62.6675,62.6375,-0.0050536308585023
2023-07-06,IYT,61.88,61.835,-0.0126459462408985
2023-07-07,IYT,62.46,62.43,0.0093293261500671
2023-07-10,IYT,63.0725,63.0725,0.009758506531951
2023-07-11,IYT,64.1,64.0725,0.0161595055397407
2023-07-12,IYT,64.1025,64.105,3.9000799521577015e-05
2023-07-13,IYT,64.1825,64.155,0.0012472231417614
2023-07-14,IYT,63.635,63.635,-0.0085669544238967
2023-07-17,IYT,63.5575,63.5625,-0.0012186254628368
2023-07-18,IYT,64.8975,64.9025,0.0208640941856927
2023-07-19,IYT,65.3925,65.4,0.0075984708210762
2023-07-20,IYT,65.4375,65.4525,0.0006879156428129
2023-07-21,IYT,65.3675,65.3375,-0.001070295580173
2023-07-24,IYT,65.285,65.2625,-0.0012628921905806
2023-07-25,IYT,64.785,64.795,-0.0076882057792277
2023-07-26,IYT,66.54,66.54,0.0267291755095566
2023-07-27,IYT,65.6425,65.655,-0.0135799185611121
2023-07-28,IYT,66.665,66.665,0.0154567255382033
2023-07-31,IYT,66.7788,66.7675,0.0017055873347023
2023-08-01,IYT,65.8325,65.8075,-0.0142720275370214
2023-08-02,IYT,65.2575,65.2625,-0.0087726552389505
2023-08-03,IYT,64.8075,64.81,-0.0069196447246249
2023-08-04,IYT,64.4425,64.445,-0.005647984066271
2023-08-07,IYT,64.805,64.77,0.0056094075400824
2023-08-08,IYT,64.6275,64.6025,-0.002742744075444
2023-08-09,IYT,63.9525,63.9625,-0.010499396497717
2023-08-10,IYT,64.18,64.1825,0.0035510153795337
2023-08-11,IYT,63.6725,63.68,-0.0079388774636755
2023-08-14,IYT,63.8825,63.8975,0.0032927002427623
2023-08-15,IYT,62.825,62.83,-0.0166923750311417
2023-08-16,IYT,62.255,62.23,-0.0091142300252799
2023-08-17,IYT,61.7575,61.7675,-0.0080234277817744
2023-08-18,IYT,62.1075,62.0875,0.0056513289712264
2023-08-21,IYT,61.92,61.88,-0.003023525312356
2023-08-22,IYT,61.455,61.43,-0.0075380296145275
2023-08-23,IYT,62.08,62.055,0.0101186762080191
2023-08-24,IYT,61.5125,61.48,-0.0091834696828666
2023-08-25,IYT,61.5025,61.51,-0.0001625817993256
2023-08-28,IYT,61.745,61.7475,0.0039351761770149
2023-08-29,IYT,62.5825,62.5575,0.013472685738468
2023-08-30,IYT,62.9225,62.9025,0.0054181240867674
2023-08-31,IYT,62.4475,62.45,-0.0075776066503577
2023-09-01,IYT,62.6075,62.6075,0.0025588754916569
2023-09-05,IYT,61.24,61.245,-0.0220845084468371
2023-09-06,IYT,60.7425,60.71,-0.0081569529803653
2023-09-07,IYT,60.4675,60.4675,-0.0045375871932525
2023-09-08,IYT,60.435,60.4025,-0.0005376233044445
2023-09-11,IYT,60.855,60.86,0.0069255780150998
2023-09-12,IYT,60.435,60.4375,-0.0069255780150998
2023-09-13,IYT,60.305,60.31,-0.0021533882762141
2023-09-14,IYT,60.89,60.89,0.0096539385852764
2023-09-15,IYT,60.605,60.6125,-0.0046915596980074
2023-09-18,IYT,60.0025,60.0125,-0.0099911699017393
2023-09-19,IYT,59.975,59.9725,-0.0004584192949775
2023-09-20,IYT,59.7475,59.72,-0.0038004597936814
2023-09-21,IYT,58.9375,58.9375,-0.0136497885384003
2023-09-22,IYT,58.555,58.5575,-0.0065110768995756
2023-09-25,IYT,58.8498,58.8325,0.005021951735722
2023-09-26,IYT,57.5875,57.57,-0.0216829049677873
2023-09-27,IYT,57.6525,57.6575,0.0011280806472243
2023-09-28,IYT,58.45,58.45,0.0137380770088177
2023-09-29,IYT,58.4425,58.42,-0.0001283230320214
2023-10-02,IYT,57.9125,57.915,-0.0091101141432889
2023-10-03,IYT,57.37,57.375,-0.009411732128987
2023-10-04,IYT,57.5975,57.5975,0.0039576453683603
2023-10-05,IYT,57.3725,57.34,-0.00391406953551
2023-10-06,IYT,57.955,57.96,0.0101017528940785
2023-10-09,IYT,58.02,58.015,0.0011209313525496
2023-10-10,IYT,58.7325,58.705,0.0122054576178074
2023-10-11,IYT,58.8775,58.865,0.0024657779690058
2023-10-12,IYT,58.185,58.18,-0.011831424720031
2023-10-13,IYT,57.185,57.16,-0.01733596332686
2023-10-16,IYT,58.1925,58.1925,0.017464854220897
2023-10-17,IYT,58.4875,58.4875,0.0050565757382576
2023-10-18,IYT,56.5925,56.56,-0.0329365885971906
2023-10-19,IYT,56.225,56.23,-0.0065149697497643
2023-10-20,IYT,56.355,56.36,0.0023094698486624
2023-10-23,IYT,55.6588,55.6375,-0.0124307712969055
2023-10-24,IYT,55.7,55.67,0.0007399505361022
2023-10-25,IYT,54.575,54.5375,-0.0204042444972306
2023-10-26,IYT,53.3825,53.3825,-0.0220929255360757
2023-10-27,IYT,52.8013,52.82,-0.0109471652786919
2023-10-30,IYT,54.1,54.09,0.0242983742311958
2023-10-31,IYT,54.46,54.445,0.0066323013931776
2023-11-01,IYT,54.6125,54.615,0.0027963070319405
2023-11-02,IYT,55.9375,55.9375,0.0239722017575199
2023-11-03,IYT,56.8325,56.815,0.0158733491562901
2023-11-06,IYT,56.705,56.71,-0.0022459549240704
2023-11-07,IYT,56.87,56.8775,0.0029055710514144
2023-11-08,IYT,56.9475,56.9475,0.0013618294546531
2023-11-09,IYT,56.4025,56.405,-0.0096163070105921
2023-11-10,IYT,57.1175,57.12,0.0125970658037317
2023-11-13,IYT,57.1125,57.1175,-8.754267711106562e-05
2023-11-14,IYT,59.085,59.08,0.0339540782015891
2023-11-15,IYT,59.7275,59.745,0.0108154657630595
2023-11-16,IYT,59.555,59.5675,-0.0028922955211739
2023-11-17,IYT,59.9425,59.9425,0.0064855140609244
2023-11-20,IYT,60.335,60.33,0.0065265971317752
2023-11-21,IYT,60.3225,60.3275,-0.0002071980613674
2023-11-22,IYT,60.6675,60.64,0.0057029661138835
2023-11-24,IYT,60.8825,60.87,0.003537642521193
2023-11-27,IYT,60.2575,60.25,-0.0103187311478657
2023-11-28,IYT,60.37,60.3725,0.0018652468569271
2023-11-29,IYT,60.5775,60.5825,0.0034312441940892
2023-11-30,IYT,61.1375,61.1125,0.0092018888630516
2023-12-01,IYT,62.845,62.85,0.027545951511325
2023-12-04,IYT,63.4725,63.4825,0.0099353638534328
2023-12-05,IYT,62.65,62.655,-0.0130430598881562
2023-12-06,IYT,63.0575,63.055,0.0064833272062155
2023-12-07,IYT,63.6125,63.58,0.008762983366658
2023-12-08,IYT,63.465,63.475,-0.0023214190748104
2023-12-11,IYT,63.9875,63.96,0.0081991789435609
2023-12-12,IYT,64.2475,64.2525,0.0040550607287577
2023-12-13,IYT,64.7175,64.6825,0.0072888315559759
2023-12-14,IYT,66.0875,66.0975,0.0209479774931333
2023-12-15,IYT,66.1325,66.0925,0.0006806837352514
2023-12-18,IYT,65.8575,65.82,-0.0041669883766968
2023-12-19,IYT,66.3025,66.3025,0.0067342869514363
2023-12-20,IYT,64.7225,64.7325,-0.0241187039316395
2023-12-21,IYT,65.7625,65.725,0.0159408671170057
2023-12-22,IYT,66.05,66.05,0.0043622639114086
2023-12-26,IYT,66.2575,66.2275,0.0031366350376762
2023-12-27,IYT,66.26,66.205,3.773086573941993e-05
2023-12-28,IYT,66.29,66.2525,0.0004526593815503
2023-12-29,IYT,65.6075,65.5725,-0.0103490375700569
2024-01-02,IYT,64.5975,64.5975,-0.0155143083339419
2024-01-03,IYT,63.645,63.6575,-0.0148549430269033
2024-01-04,IYT,63.6525,63.6575,0.0001178342074067
2024-01-05,IYT,63.93,63.8975,0.0043501332488308
2024-01-08,IYT,64.675,64.68,0.0115859932934572
2024-01-09,IYT,64.52,64.5125,-0.0023994748150845
2024-01-10,IYT,65.1775,65.1725,0.0101390640931042
2024-01-11,IYT,65.0475,65.0475,-0.0019965451055287
2024-01-12,IYT,64.365,64.37,-0.0105477651329858
2024-01-16,IYT,63.83,63.83,-0.0083467078436315
2024-01-17,IYT,63.225,63.23,-0.009523506711937
2024-01-18,IYT,64.505,64.485,0.020042947621071
2024-01-19,IYT,64.705,64.68,0.0030957380965335
2024-01-22,IYT,65.495,65.475,0.012135325575979
2024-01-23,IYT,65.645,65.65,0.0022876325364613
2024-01-24,IYT,65.055,65.0525,-0.0090283704306342
2024-01-25,IYT,66.2325,66.1975,0.0179382130734906
2024-01-26,IYT,65.8475,65.8475,-0.0058298166324651
2024-01-29,IYT,66.3975,66.3775,0.008317942774712
2024-01-30,IYT,65.5825,65.545,-0.0123505131028066
2024-01-31,IYT,64.555,64.5275,-0.0157913184416878
2024-02-01,IYT,65.465,65.465,0.0139980750530345
2024-02-02,IYT,66.22,66.225,0.0114668834393836
2024-02-05,IYT,65.84,65.84,-0.0057549757502857
2024-02-06,IYT,67.385,67.3525,0.0231948848523082
2024-02-07,IYT,67.7625,67.7475,0.0055865033653339
2024-02-08,IYT,68.2525,68.2125,0.007205118844379
2024-02-09,IYT,68.28,68.25,0.0004028344954041
2024-02-12,IYT,67.9975,67.9675,-0.0041459581318537
2024-02-13,IYT,67.1075,67.11,-0.0131751285905096
2024-02-14,IYT,69.56,69.5175,0.035893878282206
2024-02-15,IYT,70.2825,70.2825,0.0103331451978689
2024-02-16,IYT,69.13,69.1325,-0.0165340447267777
2024-02-20,IYT,68.5975,68.5675,-0.0077326990380898
2024-02-21,IYT,69.0925,69.06,0.0071900956136103
2024-02-22,IYT,70.0725,70.0725,0.0140842338203893
2024-02-23,IYT,70.305,70.26,0.0033124996896957
2024-02-26,IYT,69.9325,69.9025,-0.0053124289302708
2024-02-27,IYT,70.0175,70.0175,0.0012147196920581
2024-02-28,IYT,69.66,69.66,-0.0051189458667112
2024-02-29,IYT,70.2975,70.2175,0.0091099713687583
2024-03-01,IYT,70.4425,70.4425,0.0020605378897769
2024-03-04,IYT,70.4725,70.4725,0.0004257886023948
2024-03-05,IYT,69.9525,69.9725,-0.0074061225117942
2024-03-06,IYT,70.16,70.16,0.0029619077769363
2024-03-07,IYT,70.6,70.56,0.0062517964352687
2024-03-08,IYT,70.14,70.15,-0.0065368997871641
2024-03-11,IYT,70.0,69.97,-0.0019980026626729
2024-03-12,IYT,70.08,70.08,0.0011422045787769
2024-03-13,IYT,69.93,69.91,-0.0021427049123603
2024-03-14,IYT,69.14,69.12,-0.0113613072222971
2024-03-15,IYT,68.55,68.53,-0.0085700284851551
2024-03-18,IYT,68.25,68.23,-0.0043859719432541
2024-03-19,IYT,68.55,68.55,0.0043859719432542
2024-03-20,IYT,69.92,69.93,0.0197883253389567
2024-03-21,IYT,70.61,70.61,0.0098200461809755
2024-03-22,IYT,70.51,70.47,-0.001417233797306
2024-03-25,IYT,69.99,70.0,-0.007402169029501
2024-03-26,IYT,69.19,69.17,-0.0114960311907285
2024-03-27,IYT,70.04,70.04,0.0122101639069315
2024-03-28,IYT,70.4,70.36,0.0051267557463455
2024-04-01,IYT,69.73,69.7,-0.0095626219310772
2024-04-02,IYT,69.12,69.12,-0.0087865167371191
2024-04-03,IYT,69.33,69.31,0.0030335884585988
2024-04-04,IYT,68.41,68.39,-0.0133587001814924
2024-04-05,IYT,69.29,69.26,0.0127815828663834
2024-04-08,IYT,69.02,69.02,-0.0039042779694327
2024-04-09,IYT,69.26,69.24,0.0034712213044186
2024-04-10,IYT,67.81,67.77,-0.0211578622785251
2024-04-11,IYT,68.61,68.59,0.0117286200070485
2024-04-12,IYT,67.61,67.59,-0.0146823956002128
2024-04-15,IYT,67.01,66.98,-0.0089140391175069
2024-04-16,IYT,66.63,66.64,-0.0056869354106337
2024-04-17,IYT,65.93,65.94,-0.0105613534492371
2024-04-18,IYT,65.82,65.82,-0.0016698296100146
2024-04-19,IYT,65.86,65.84,0.0006075334330243
2024-04-22,IYT,66.51,66.52,0.0098210353481117
2024-04-23,IYT,67.43,67.39,0.0137377104501608
2024-04-24,IYT,65.81,65.77,-0.0243182202784629
2024-04-25,IYT,66.66,66.66,0.0128332704115657
2024-04-26,IYT,65.82,65.79,-0.0126813293643998
2024-04-29,IYT,65.58,65.56,-0.0036529720986914
2024-04-30,IYT,64.31,64.3,-0.0195556312697303
2024-05-01,IYT,64.29,64.31,-0.0003110419931763
2024-05-02,IYT,65.43,65.44,0.017576770728052
2024-05-03,IYT,65.84,65.84,0.0062466874871669
2024-05-06,IYT,66.445,66.43,0.0091469814146564
2024-05-07,IYT,66.35,66.36,-0.0014307770052545
2024-05-08,IYT,66.01,66.01,-0.0051375150775367
2024-05-09,IYT,66.5,66.53,0.0073957019611289
2024-05-10,IYT,66.59,66.6,0.0013524684607226
2024-05-13,IYT,66.64,66.61,0.0007505817360561
2024-05-14,IYT,66.33,66.31,-0.0046627143211226
2024-05-15,IYT,66.63,66.62,0.0045126430369811
2024-05-16,IYT,66.44,66.45,-0.0028556418293514
2024-05-17,IYT,66.16,66.14,-0.0042232340296583
2024-05-20,IYT,65.69,65.7,-0.0071293438110542
2024-05-21,IYT,64.42,64.42,-0.0195225630013285
2024-05-22,IYT,64.6,64.62,0.0027902668855033
2024-05-23,IYT,63.57,63.55,-0.0160727498402386
2024-05-24,IYT,63.9,63.91,0.0051777004351716
2024-05-28,IYT,63.3,63.28,-0.0094340322333585
2024-05-29,IYT,62.67,62.68,-0.0100024649135463
2024-05-30,IYT,63.15,63.12,0.007629984559916
2024-05-31,IYT,64.18,64.16,0.0161787868852107
2024-06-03,IYT,63.53,63.54,-0.010179400403269
2024-06-04,IYT,63.37,63.35,-0.0025216719430163
2024-06-05,IYT,64.21,64.21,0.0131683984705313
2024-06-06,IYT,64.625,64.62,0.0064423710226362
2024-06-07,IYT,64.52,64.52,-0.0016260795715851
2024-06-10,IYT,64.86,64.84,0.0052558476221639
2024-06-11,IYT,64.28,64.28,-0.00898256000986
2024-06-12,IYT,65.11,65.11,0.0128296063794588
2024-06-13,IYT,64.07,64.03,-0.0161019115978405
2024-06-14,IYT,63.45,63.44,-0.0097240414905332
2024-06-17,IYT,63.86,63.87,0.0064409931262391
2024-06-18,IYT,63.75,63.75,-0.0017240032481004
2024-06-20,IYT,64.22,64.22,0.0073455046228324
2024-06-21,IYT,64.26,64.27,0.0006226650263446
2024-06-24,IYT,64.69,64.7,0.0066692763681814
2024-06-25,IYT,64.27,64.26,-0.0065136706726992
2024-06-26,IYT,64.78,64.75,0.0079039543599884
2024-06-27,IYT,64.54,64.5,-0.0037117271193673
2024-06-28,IYT,65.43,65.42,0.0136956822578316
2024-07-01,IYT,64.83,64.8,-0.0092124096947431
2024-07-02,IYT,64.84,64.82,0.0001542376805711
2024-07-03,IYT,65.05,65.06,0.0032335080910388
2024-07-05,IYT,64.59,64.59,-0.0070966049141327
2024-07-08,IYT,64.38,64.38,-0.0032565741737192
2024-07-09,IYT,63.84,63.84,-0.0084230727291086
2024-07-10,IYT,63.93,63.93,0.001408781637082
2024-07-11,IYT,65.5,65.49,0.0242614078625707
2024-07-12,IYT,65.7,65.67,0.0030487828493587
2024-07-15,IYT,66.68,66.65,0.0148061323920285
2024-07-16,IYT,68.89,68.87,0.0326059717225111
2024-07-17,IYT,67.35,67.33,-0.0226081267487314
2024-07-18,IYT,66.07,66.07,-0.0191881168145785
2024-07-19,IYT,66.34,66.32,0.0040782474771122
2024-07-22,IYT,66.55,66.56,0.0031605113222141
2024-07-23,IYT,65.25,65.25,-0.0197274986383177
2024-07-24,IYT,64.46,64.45,-0.0121811698155109
2024-07-25,IYT,65.09,65.06,0.0097260511970042
2024-07-26,IYT,65.21,65.18,0.0018419038208148
2024-07-29,IYT,64.93,64.93,-0.0043030648847152
2024-07-30,IYT,65.47,65.48,0.0082822559326045
2024-07-31,IYT,65.98,65.96,0.0077596433474354
2024-08-01,IYT,64.53,64.5,-0.0222214338526868
2024-08-02,IYT,62.63,62.58,-0.0298858354104268
2024-08-05,IYT,61.35,61.32,-0.0206492253804008
2024-08-06,IYT,63.0,63.0,0.0265395552346123
2024-08-07,IYT,62.47,62.49,-0.0084482848860541
2024-08-08,IYT,64.2,64.17,0.0273167691904369
2024-08-09,IYT,63.64,63.65,-0.0087610072263293
2024-08-12,IYT,63.37,63.37,-0.0042516401341605
2024-08-13,IYT,64.11,64.12,0.0116097946637404
2024-08-14,IYT,64.37,64.34,0.0040473280653587
2024-08-15,IYT,65.47,65.48,0.0169443363884753
2024-08-16,IYT,65.49,65.5,0.0003054367769621
2024-08-19,IYT,66.31,66.28,0.012443256150814
2024-08-20,IYT,65.82,65.79,-0.0074169718655824
2024-08-21,IYT,66.17,66.2,0.0053034445087743
2024-08-22,IYT,65.86,65.86,-0.0046959110757498
2024-08-23,IYT,66.92,66.9,0.0159665991704049
2024-08-26,IYT,66.505,66.49,-0.0062207433133638
2024-08-27,IYT,66.32,66.28,-0.00278562197822
2024-08-28,IYT,66.25,66.24,-0.0010560459607078
2024-08-29,IYT,66.46,66.44,0.0031647980601164
2024-08-30,IYT,67.27,67.23,0.0121141091110661
2024-09-03,IYT,66.77,66.79,-0.0074604941677369
2024-09-04,IYT,67.1,67.07,0.0049301661078585
2024-09-05,IYT,66.03,66.01,-0.0160748597711558
2024-09-06,IYT,65.34,65.35,-0.0105047780335557
2024-09-09,IYT,66.15,66.16,0.0123204843880406
2024-09-10,IYT,66.03,66.03,-0.0018157063544848
2024-09-11,IYT,65.86,65.86,-0.0025779072582617
2024-09-12,IYT,65.88,65.88,0.0003036283612211
2024-09-13,IYT,66.81,66.78,0.0140178646279463
2024-09-16,IYT,67.06,67.08,0.0037349711006964
2024-09-17,IYT,67.88,67.84,0.0121536993279429
2024-09-18,IYT,68.07,68.04,0.0027951470938345
2024-09-19,IYT,68.88,68.89,0.0118292726596153
2024-09-20,IYT,67.28,67.25,-0.0235028444547826
2024-09-23,IYT,67.53,67.54,0.003708927922058
2024-09-24,IYT,68.88,68.87,0.0197939165327246
2024-09-25,IYT,68.24,68.24,-0.0093349569360516
2024-09-26,IYT,68.66,68.62,0.0061358848461223
2024-09-27,IYT,68.72,68.73,0.0008734896464539
2024-09-30,IYT,68.91,68.88,0.0027610276931166
2024-10-01,IYT,68.08,68.07,-0.0121178211039979
2024-10-02,IYT,67.42,67.39,-0.009741774459204
2024-10-03,IYT,66.79,66.75,-0.0093883410683698
2024-10-04,IYT,67.4,67.37,0.0090916491807166
2024-10-07,IYT,67.21,67.18,-0.002822971936387
2024-10-08,IYT,67.8,67.78,0.0087401489644754
2024-10-09,IYT,68.38,68.35,0.0085181892648053
2024-10-10,IYT,68.47,68.46,0.0013153089218162
2024-10-11,IYT,71.01,70.99,0.0364250190610307
2024-10-14,IYT,71.27,71.24,0.0036547693197769
2024-10-15,IYT,70.87,70.84,-0.0056282686916146
2024-10-16,IYT,71.94,71.91,0.0149852254453131
2024-10-17,IYT,70.64,70.61,-0.0182358819717733
2024-10-18,IYT,70.88,70.88,0.0033917500011208
2024-10-21,IYT,70.25,70.24,-0.0089279980829702
2024-10-22,IYT,70.5,70.47,0.0035524016043679
2024-10-23,IYT,69.96,69.92,-0.0076890596678216
2024-10-24,IYT,69.42,69.4,-0.0077486397167609
2024-10-25,IYT,69.54,69.54,0.0017271161460751
2024-10-28,IYT,70.19,70.18,0.0093037241626147
2024-10-29,IYT,70.55,70.52,0.0051158275564929
2024-10-30,IYT,71.1,71.1,0.0077656585103721
2024-10-31,IYT,69.28,69.26,-0.0259310725550152
2024-11-01,IYT,69.7,69.71,0.0060440535122985
2024-11-04,IYT,69.35,69.34,-0.0050341710056377
2024-11-05,IYT,70.56,70.57,0.0172972649376953
2024-11-06,IYT,74.02,74.04,0.047871915259474
2024-11-07,IYT,72.95,72.91,-0.0145610519892151
2024-11-08,IYT,73.18,73.14,0.0031478846222662
2024-11-11,IYT,73.89,73.9,0.0096553412094954
2024-11-12,IYT,73.13,73.1,-0.0103388215176964
2024-11-13,IYT,73.44,73.44,0.0042300670293752
2024-11-14,IYT,73.09,73.09,-0.0047771878199346
2024-11-15,IYT,72.98,72.96,-0.0015061274839987
2024-11-18,IYT,72.15,72.12,-0.0114381457884217
2024-11-19,IYT,71.97,71.98,-0.002497919700167
2024-11-20,IYT,72.0,71.96,0.0004167534963424
2024-11-21,IYT,72.61,72.62,0.0084365343761
2024-11-22,IYT,73.58,73.58,0.0132705962844729
2024-11-25,IYT,75.4,75.36,0.0244340253372822
2024-11-26,IYT,74.64,74.65,-0.010130718474822
2024-11-27,IYT,74.47,74.47,-0.002280196816534
2024-11-29,IYT,74.72,74.74,0.003351434198033
2024-12-02,IYT,74.51,74.47,-0.0028144493549508
2024-12-03,IYT,73.12,73.08,-0.0188314174197415
2024-12-04,IYT,73.22,73.24,0.0013666805461954
2024-12-05,IYT,71.88,71.84,-0.0184705457767318
2024-12-06,IYT,71.6,71.55,-0.0039029879487584
2024-12-09,IYT,71.38,71.4,-0.0030773559045856
2024-12-10,IYT,71.84,71.76,0.00642370593193
2024-12-11,IYT,70.99,70.98,-0.0119024019426497
2024-12-12,IYT,70.69,70.67,-0.0042349018684316
2024-12-13,IYT,70.1,70.08,-0.0083813261423183
2024-12-16,IYT,69.82,69.8,-0.0040022923636543
2024-12-17,IYT,69.31,69.28,-0.0073313057469964
2024-12-18,IYT,67.57,67.59,-0.0254250983658102
2024-12-19,IYT,67.28,67.24,-0.0043010818993903
2024-12-20,IYT,67.54,67.51,0.003856999292729
2024-12-23,IYT,67.89,67.86,0.0051687333561339
2024-12-24,IYT,68.42,68.43,0.0077764312359028
2024-12-26,IYT,68.54,68.54,0.0017523368970042
2024-12-27,IYT,68.23,68.21,-0.0045331656191304
2024-12-30,IYT,67.64,67.62,-0.0086848267969528
2024-12-31,IYT,67.57,67.56,-0.0010354264662962
2025-01-02,IYT,67.67,67.63,0.0014788526800511
2025-01-03,IYT,68.59,68.6,0.0135038012670958
2025-01-06,IYT,69.16,69.15,0.0082759093038596
2025-01-07,IYT,69.19,69.2,0.00043368269563
2025-01-08,IYT,69.19,69.18,0.0
2025-01-10,IYT,68.77,68.78,-0.0060887401789749
2025-01-13,IYT,68.98,69.0,0.0030490041769501
2025-01-14,IYT,69.54,69.56,0.0080855190710204
2025-01-15,IYT,70.29,70.28,0.0107274146080985
2025-01-16,IYT,71.29,71.26,0.014126523941723
2025-01-17,IYT,70.67,70.66,-0.0087349104267741
2025-01-21,IYT,71.86,71.87,0.0166986269826097
2025-01-22,IYT,71.41,71.38,-0.0062818661243539
2025-01-23,IYT,72.12,72.12,0.009893482774098
2025-01-24,IYT,72.09,72.1,-0.0004160599186292
2025-01-27,IYT,73.22,73.2,0.0155532692756028
2025-01-28,IYT,72.29,72.28,-0.0127828006798843
2025-01-29,IYT,72.01,71.93,-0.0038808087514302
2025-01-30,IYT,70.74,70.73,-0.0177938144834408
2025-01-31,IYT,70.16,70.12,-0.0082328357134068
2012-02-03,PICK,52.5,49.48,0.0111090972017434
2012-03-01,PICK,51.0,47.62,-0.0019588644853329
2012-03-02,PICK,50.74,48.74,-0.0051110785531897
2012-03-06,PICK,46.8798,44.9,-0.0507427992480907
2012-03-07,PICK,46.8,44.9,-0.0017036761244518
2012-03-08,PICK,47.52,45.66,0.0152674721307886
2012-03-09,PICK,48.4,46.18,0.0183491386681963
2012-03-12,PICK,48.16,45.78,-0.0049710127220203
2012-03-19,PICK,49.76,47.48,0.0121311637330898
2012-03-20,PICK,48.16,46.24,-0.0326826474303583
2012-03-22,PICK,47.02,42.26,-0.0272807886260675
2012-03-23,PICK,47.4,43.94,0.0080491855891073
2012-03-26,PICK,48.0,44.14,0.0125787822068601
2012-03-30,PICK,47.192,45.46,0.0126238455691738
